iyear,imonth,iday,region_txt,country_txt,latitude,longitude,nwound,nkill
2001,12,0,South America,Colombia,1.38245,-77.15621,0.0,0.0
2001,12,12,South America,Colombia,8.46771,-74.53563,0.0,0.0
2001,12,17,South America,Colombia,1.61456,-75.6053,9.0,3.0
2002,1,5,North America,United States,27.947354,-82.45875,0.0,1.0
2002,1,12,South America,Colombia,2.11317,-74.76918,13.0,0.0
2002,1,15,South America,Colombia,3.821611,-76.522252,0.0,0.0
2002,1,15,South America,Colombia,4.21557,-73.81502,0.0,0.0
2002,1,16,South America,Colombia,11.242035,-74.205384,2.0,2.0
2002,1,16,South America,Colombia,3.88182,-77.07042,0.0,0.0
2002,1,17,South America,Colombia,4.667128,-74.106056,0.0,0.0
2002,1,17,South America,Colombia,5.758927,-71.572395,0.0,0.0
2002,1,18,South America,Colombia,2.243589,-77.010385,0.0,5.0
2002,1,19,South America,Colombia,2.243589,-77.010385,1.0,4.0
2002,1,20,South America,Colombia,10.223569,-73.491557,10.0,2.0
2002,1,20,South America,Colombia,4.74386,-74.5337,1.0,2.0
2002,1,20,South America,Colombia,5.0694,-74.598061,1.0,0.0
2002,1,20,South America,Colombia,5.0694,-74.598061,0.0,0.0
2002,1,22,South America,Colombia,4.26995,-73.48676,0.0,0.0
2002,1,25,South America,Colombia,4.667128,-74.106056,28.0,5.0
2002,1,26,North America,United States,44.943829,-93.093326,0.0,0.0
2002,1,26,South America,Colombia,8.09242,-76.72738,8.0,0.0
2002,1,28,South America,Colombia,7.894195,-72.503885,1.0,0.0
2002,1,0,South America,Colombia,2.535935,-75.52767,0.0,7.0
2002,1,30,South America,Colombia,7.08582,-70.75779,13.0,0.0
2002,1,30,South America,Colombia,4.667128,-74.106056,0.0,0.0
2002,2,1,South America,Colombia,7.894195,-72.503885,0.0,0.0
2002,7,4,North America,United States,34.097866,-118.407379,4.0,3.0
2002,5,0,South America,Colombia,5.731036,-75.142048,0.0,0.0
2002,2,6,South America,Colombia,9.30535,-75.3978,1.0,1.0
2002,2,9,South America,Colombia,7.907275,-72.968411,0.0,0.0
2002,2,10,South America,Colombia,7.08582,-70.75779,0.0,0.0
2002,2,11,South America,Colombia,5.963316,-75.978722,0.0,0.0
2002,2,13,South America,Colombia,5.41255,-74.99229,1.0,0.0
2002,2,13,South America,Colombia,11.161162,-72.591641,0.0,0.0
2002,2,15,South America,Colombia,11.544088,-72.90688,0.0,0.0
2002,2,20,South America,Colombia,2.584114,-75.451866,0.0,0.0
2002,1,23,South America,Colombia,3.429344,-76.516037,0.0,1.0
2002,2,22,South America,Colombia,2.06273,-75.787203,0.0,1.0
2002,2,23,South America,Colombia,1.61456,-75.6053,0.0,0.0
2002,2,23,South America,Colombia,1.851988,-76.046976,0.0,0.0
2002,2,24,South America,Colombia,2.18265,-73.78572,0.0,5.0
2002,2,25,South America,Colombia,1.61456,-75.6053,0.0,0.0
2002,2,27,South America,Colombia,7.08582,-70.75779,0.0,0.0
2002,2,27,South America,Colombia,1.61456,-75.6053,0.0,0.0
2002,3,0,South America,Colombia,5.20115,-75.868,0.0,0.0
2002,3,0,South America,Colombia,4.75923,-74.38032,0.0,3.0
2002,4,3,South America,Colombia,6.300593,-70.205356,0.0,0.0
2002,4,3,South America,Colombia,2.45051,-77.98001,0.0,1.0
2002,3,5,South America,Colombia,3.69748,-73.69899,0.0,0.0
2002,3,16,South America,Colombia,3.429344,-76.516037,0.0,1.0
2002,3,20,South America,Peru,-11.967368,-76.978462,32.0,9.0
2002,3,24,North America,United States,42.129445,-80.085239,0.0,0.0
2002,3,0,South America,Colombia,5.31723,-75.78713,0.0,0.0
2002,3,30,South America,Colombia,6.18908,-67.4826,0.0,2.0
2002,4,3,South America,Colombia,6.95284,-71.87514,0.0,0.0
2002,5,4,South America,Colombia,4.243193,-75.241121,2.0,2.0
2002,4,7,South America,Colombia,4.15127,-73.63872,70.0,12.0
2002,4,9,South America,Colombia,4.667128,-74.106056,1.0,0.0
2002,4,9,South America,Colombia,4.667128,-74.106056,1.0,0.0
2002,4,9,South America,Colombia,4.667128,-74.106056,1.0,0.0
2002,4,9,South America,Colombia,4.667128,-74.106056,0.0,0.0
2002,4,14,South America,Colombia,10.981412,-74.778319,20.0,3.0
2002,4,17,South America,Colombia,6.552373,-72.499692,0.0,0.0
2002,4,19,South America,Colombia,2.261312,-76.74142,0.0,0.0
2002,4,19,South America,Colombia,3.429344,-76.516037,0.0,0.0
2002,4,26,South America,Colombia,8.09242,-76.72738,18.0,9.0
2002,5,0,South America,Colombia,7.198606,-75.341218,0.0,0.0
2002,5,0,South America,Colombia,5.790365,-75.428333,0.0,0.0
2002,5,0,South America,Colombia,7.198606,-75.341218,0.0,0.0
2002,5,1,South America,Colombia,4.814278,-75.694558,0.0,2.0
2002,5,1,South America,Colombia,1.95846,-72.65231,2.0,2.0
2002,5,2,South America,Colombia,6.521111,-76.972222,80.0,119.0
2002,5,2,South America,Colombia,6.43711,-75.3313,0.0,0.0
2002,5,3,North America,United States,42.514446,-90.751516,1.0,0.0
2002,5,3,North America,United States,42.443889,-91.009444,1.0,0.0
2002,5,3,North America,United States,42.108337,-91.285159,1.0,0.0
2002,5,3,North America,United States,39.16659,-86.534244,1.0,0.0
2002,5,3,North America,United States,41.658086,-90.584582,1.0,0.0
2002,5,3,North America,United States,42.095023,-89.97818,1.0,0.0
2002,5,3,North America,United States,41.809751,-89.965119,1.0,0.0
2002,5,3,North America,United States,42.317791,-90.221517,0.0,0.0
2002,5,3,North America,United States,39.16659,-86.534244,0.0,0.0
2002,5,4,North America,United States,41.466401,-98.703134,0.0,0.0
2002,5,4,North America,United States,41.002235,-98.606738,0.0,0.0
2002,5,4,North America,United States,41.432778,-97.358611,0.0,0.0
2002,5,4,North America,United States,40.312784,-97.811986,0.0,0.0
2002,5,4,North America,United States,40.414167,-97.452222,0.0,0.0
2002,5,4,North America,United States,40.911111,-97.096944,0.0,0.0
2002,5,4,North America,United States,41.689444,-98.003056,0.0,0.0
2002,5,6,North America,United States,38.534719,-105.998902,0.0,0.0
2002,5,6,North America,United States,38.26386,-104.612374,0.0,0.0
2002,5,7,North America,United States,35.207255,-101.833894,0.0,0.0
2002,5,7,South America,Colombia,2.584114,-75.451866,0.0,0.0
2002,5,8,South America,Colombia,9.24605,-74.7595,0.0,1.0
2002,5,8,South America,Colombia,5.758927,-71.572395,0.0,0.0
2002,5,8,South America,Colombia,8.43557,-73.28742,1.0,3.0
2002,5,9,South America,Colombia,4.17721,-74.53265,1.0,2.0
2002,5,10,South America,Colombia,7.48008,-73.92076,0.0,1.0
2002,5,13,North America,United States,40.008171,-75.13549,0.0,0.0
2002,5,14,South America,Colombia,5.324309,-75.7277,1.0,1.0
2002,5,14,South America,Colombia,4.5295,-75.64021,0.0,1.0
2002,5,15,South America,Colombia,6.05703,-75.18513,2.0,0.0
2002,5,15,South America,Colombia,7.07253,-75.44586,0.0,0.0
2002,5,15,South America,Colombia,9.175967,-75.190353,0.0,0.0
2002,5,19,South America,Colombia,10.47692,-73.25049,0.0,0.0
2002,5,20,South America,Colombia,5.74759,-75.60678,0.0,0.0
2002,5,23,South America,Colombia,11.354774,-72.520483,5.0,0.0
2002,5,25,South America,Colombia,1.47888,-75.43724,0.0,2.0
2002,5,28,South America,Colombia,3.429344,-76.516037,0.0,0.0
2002,5,28,South America,Colombia,4.667128,-74.106056,5.0,0.0
2002,5,30,South America,Colombia,6.242026,-75.564766,0.0,0.0
2002,6,1,South America,Colombia,7.6676,-76.6803,23.0,9.0
2002,6,3,South America,Colombia,4.845447,-74.622546,0.0,0.0
2002,6,3,North America,United States,25.774591,-80.214195,0.0,0.0
2002,6,3,North America,United States,25.774591,-80.214195,0.0,0.0
2002,3,5,South America,Colombia,9.337295,-73.653621,0.0,0.0
2002,5,0,South America,Colombia,5.973652,-75.361345,0.0,0.0
2002,4,6,South America,Colombia,2.19716,-75.98108,0.0,2.0
2002,6,6,South America,Colombia,0.873889,-75.618611,0.0,1.0
2002,6,6,South America,Colombia,4.667128,-74.106056,10.0,1.0
2002,6,14,South America,Colombia,5.336134,-74.303539,3.0,5.0
2002,6,17,South America,Colombia,5.408299,-73.295907,0.0,0.0
2002,6,16,South America,Colombia,1.637898,-77.745208,0.0,0.0
2002,6,24,South America,Brazil,-22.908278,-43.197026,0.0,0.0
2002,6,26,South America,Colombia,6.242026,-75.564766,0.0,0.0
2002,6,27,South America,Colombia,3.429344,-76.516037,0.0,1.0
2002,7,1,South America,Colombia,4.667128,-74.106056,0.0,1.0
2002,7,2,South America,Colombia,2.243589,-77.010385,2.0,1.0
2002,7,10,North America,United States,47.610786,-122.331306,0.0,0.0
2002,7,11,South America,Colombia,2.084325,-75.867193,0.0,3.0
2002,7,18,South America,Colombia,1.18963,-76.97333,0.0,0.0
2002,7,18,South America,Colombia,10.413711,-75.533549,16.0,3.0
2002,7,20,South America,Colombia,6.81429,-75.2406,8.0,0.0
2002,7,23,South America,Colombia,6.242026,-75.564766,13.0,2.0
2002,7,24,South America,Colombia,4.845447,-74.622546,6.0,3.0
2002,7,0,South America,Colombia,2.113188,-74.769206,4.0,0.0
2002,8,25,South America,Colombia,5.88054,-71.89239,2.0,2.0
2002,8,2,South America,Colombia,4.343864,-74.361955,17.0,1.0
2002,8,3,South America,Colombia,4.667128,-74.106056,1.0,0.0
2002,8,4,South America,Colombia,4.667128,-74.106056,0.0,1.0
2002,8,4,South America,Colombia,6.242026,-75.564766,0.0,0.0
2002,8,4,South America,Colombia,6.95284,-71.87514,16.0,0.0
2002,8,6,South America,Colombia,5.28223,-73.16934,0.0,0.0
2002,8,7,South America,Colombia,4.667128,-74.106056,69.0,14.0
2002,8,11,North America,United States,41.839226,-79.268381,0.0,0.0
2002,8,18,North America,United States,42.280826,-83.743038,0.0,0.0
2002,8,19,South America,Colombia,5.252803,-76.825965,0.0,1.0
2002,8,28,South America,Ecuador,-2.170832,-79.922359,3.0,0.0
2002,8,29,South America,Ecuador,-2.170832,-79.922359,0.0,0.0
2002,1,8,South America,Colombia,1.90967,-75.15906,0.0,1.0
2002,9,2,North America,United States,42.37199,-83.467919,0.0,0.0
2002,9,3,South America,Peru,-11.967368,-76.978462,0.0,0.0
2002,9,5,South America,Colombia,6.242026,-75.564766,0.0,1.0
2002,9,5,South America,Colombia,4.667128,-74.106056,0.0,1.0
2002,9,16,South America,Chile,-33.366238,-70.505302,1.0,0.0
2002,9,21,North America,United States,37.5407,-77.433654,0.0,0.0
2002,9,25,South America,Guyana,6.821806,-58.159218,6.0,4.0
2002,10,3,North America,United States,40.697132,-73.931351,0.0,0.0
2002,10,17,South America,Colombia,6.242026,-75.564766,2.0,1.0
2002,10,19,South America,Colombia,2.68523,-75.32598,0.0,4.0
2002,10,22,South America,Colombia,4.667128,-74.106056,24.0,7.0
2002,4,11,South America,Colombia,3.429344,-76.516037,0.0,1.0
2002,11,11,South America,Colombia,5.341765,-74.237861,0.0,0.0
2002,11,13,South America,Colombia,7.894195,-72.503885,3.0,0.0
2002,11,18,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2002,11,19,South America,Colombia,11.242035,-74.205384,5.0,1.0
2002,11,19,South America,Colombia,11.242035,-74.205384,5.0,1.0
2002,11,22,South America,Colombia,4.667128,-74.106056,2.0,0.0
2002,11,23,South America,Colombia,6.46052,-71.72989,0.0,2.0
2002,11,25,South America,Colombia,7.198606,-75.341218,0.0,0.0
2002,11,26,North America,United States,42.129445,-80.085239,0.0,0.0
2002,12,2,South America,Venezuela,10.340556,-68.736944,0.0,0.0
2002,12,4,South America,Colombia,4.79961,-74.74089,0.0,1.0
2002,12,9,South America,Colombia,4.667128,-74.106056,65.0,0.0
2002,12,13,South America,Colombia,4.667128,-74.106056,32.0,0.0
2002,12,13,South America,Colombia,4.667128,-74.106056,1.0,0.0
2002,12,16,South America,Colombia,2.925561,-75.290777,25.0,1.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,South America,Colombia,0.280373,-76.926854,0.0,0.0
2003,1,1,North America,United States,42.001804,-80.315408,0.0,0.0
2003,1,7,South America,Colombia,4.667128,-74.106056,5.0,8.0
2003,1,7,North America,Mexico,18.024283,-94.678171,1.0,2.0
2003,1,7,South America,Colombia,4.74386,-74.5337,5.0,8.0
2003,1,8,South America,Colombia,7.027345,-71.428555,3.0,1.0
2003,1,9,South America,Colombia,6.792231,-71.775544,15.0,4.0
2003,1,11,South America,Colombia,6.46052,-71.72989,2.0,0.0
2003,1,12,South America,Colombia,6.37696,-71.71833,3.0,3.0
2003,1,15,South America,Colombia,7.198606,-75.341218,7.0,4.0
2003,1,16,South America,Colombia,6.242026,-75.564766,30.0,6.0
2003,1,16,South America,Colombia,4.837712,-75.66807,0.0,11.0
2003,1,16,South America,Colombia,4.99243,-76.01866,0.0,3.0
2003,1,16,South America,Colombia,4.714444,-75.795833,2.0,3.0
2003,1,18,South America,Colombia,3.27199,-73.087749,0.0,0.0
2003,1,20,South America,Colombia,9.74704,-74.81537,2.0,7.0
2003,1,20,South America,Colombia,6.242026,-75.564766,0.0,0.0
2003,1,20,North America,United States,47.610786,-122.331306,0.0,0.0
2003,1,21,South America,Colombia,6.46052,-71.72989,0.0,0.0
2003,1,23,South America,Colombia,7.08582,-70.75779,0.0,0.0
2003,1,26,South America,Colombia,6.46052,-71.72989,6.0,6.0
2003,1,28,South America,Colombia,10.413711,-75.533549,0.0,0.0
2003,1,28,South America,Colombia,10.413711,-75.533549,2.0,0.0
2003,1,28,South America,Colombia,10.413711,-75.533549,0.0,0.0
2003,1,28,South America,Ecuador,-0.211188,-78.522629,1.0,0.0
2003,1,29,South America,Colombia,6.099066,-72.247791,0.0,0.0
2003,2,7,South America,Colombia,4.667128,-74.106056,162.0,32.0
2003,2,14,South America,Colombia,2.93303,-75.285828,37.0,18.0
2003,2,25,South America,Venezuela,10.482834,-66.962128,2.0,0.0
2003,2,25,South America,Venezuela,10.482834,-66.962128,2.0,0.0
2003,2,27,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2003,3,2,South America,Venezuela,10.632808,-71.632977,0.0,0.0
2003,3,3,North America,United States,39.728352,-121.837348,0.0,0.0
2003,3,4,South America,Colombia,6.96316,-75.41732,0.0,0.0
2003,3,4,South America,Colombia,2.584114,-75.451866,0.0,0.0
2003,3,5,South America,Colombia,7.894195,-72.503885,68.0,7.0
2003,3,5,South America,Colombia,9.71809,-75.12097,3.0,1.0
2003,3,5,South America,Ecuador,-0.211188,-78.522629,0.0,0.0
2003,3,6,South America,Colombia,4.941389,-75.938889,0.0,0.0
2003,3,8,South America,Colombia,10.14864,-73.96144,0.0,0.0
2003,3,10,South America,Colombia,4.667128,-74.106056,3.0,0.0
2003,3,10,South America,Colombia,10.60485,-72.97948,0.0,0.0
2003,3,10,North America,United States,39.728352,-121.837348,0.0,0.0
2003,3,11,South America,Colombia,7.08582,-70.75779,6.0,1.0
2003,3,11,South America,Colombia,4.667128,-74.106056,0.0,0.0
2003,3,11,North America,United States,35.08418,-106.648639,0.0,0.0
2003,3,11,North America,United States,35.08418,-106.648639,0.0,0.0
2003,3,11,North America,United States,35.08418,-106.648639,0.0,0.0
2003,3,16,South America,Colombia,2.584114,-75.451866,0.0,0.0
2003,3,17,North America,United States,38.908642,-77.015381,0.0,0.0
2003,3,18,South America,Colombia,7.08582,-70.75779,0.0,1.0
2003,3,18,South America,Colombia,9.52358,-75.23069,0.0,0.0
2003,3,19,South America,Ecuador,-2.170832,-79.922359,3.0,0.0
2003,3,21,South America,Colombia,1.210589,-77.993327,2.0,0.0
2003,3,21,North America,United States,42.320702,-83.640432,0.0,0.0
2003,3,21,North America,United States,42.321863,-83.636152,0.0,0.0
2003,3,22,South America,Venezuela,10.156611,-67.99721,0.0,0.0
2003,3,22,South America,Chile,-33.366238,-70.505302,0.0,0.0
2003,3,22,North America,United States,38.232471,-122.644448,0.0,0.0
2003,3,23,South America,Ecuador,-2.170832,-79.922359,0.0,0.0
2003,3,23,South America,Venezuela,10.156611,-67.99721,0.0,0.0
2003,3,23,South America,Venezuela,7.766716,-72.233333,0.0,0.0
2003,3,25,South America,Colombia,0.823757,-77.634908,0.0,0.0
2003,3,26,South America,Colombia,3.113889,-76.626111,0.0,0.0
2003,3,26,South America,Colombia,8.568451,-74.55436,2.0,1.0
2003,3,27,South America,Colombia,6.270526,-75.572173,0.0,0.0
2003,3,27,South America,Colombia,1.68448,-75.28659,0.0,0.0
2003,3,27,South America,Chile,-33.366238,-70.505302,0.0,0.0
2003,3,29,North America,United States,32.38012,-86.300629,0.0,0.0
2003,3,31,North America,United States,33.890884,-117.261733,0.0,0.0
2003,4,12,South America,Guyana,6.792893,-58.044561,0.0,0.0
2003,4,14,South America,Brazil,-22.908278,-43.197026,0.0,0.0
2003,4,4,North America,United States,41.842602,-87.681229,0.0,0.0
2003,4,17,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2003,4,19,South America,Colombia,8.670438,-74.030012,4.0,0.0
2003,4,17,South America,Colombia,6.792231,-71.775544,3.0,1.0
2003,4,18,South America,Colombia,3.538611,-74.896111,2.0,3.0
2003,4,19,South America,Colombia,9.781757,-75.872394,0.0,0.0
2003,4,21,South America,Colombia,6.05703,-75.18513,0.0,1.0
2003,5,2,South America,Colombia,6.242026,-75.564766,7.0,0.0
2003,5,3,South America,Colombia,5.337522,-75.729304,4.0,3.0
2003,5,4,North America,United States,39.728352,-121.837348,0.0,0.0
2003,5,8,South America,Colombia,5.384329,-75.161146,0.0,0.0
2003,5,9,South America,Colombia,3.429344,-76.516037,0.0,3.0
2003,5,9,South America,Colombia,3.996389,-76.974444,1.0,1.0
2003,5,9,South America,Colombia,3.800889,-76.641271,0.0,0.0
2003,5,9,South America,Colombia,2.535935,-75.52767,0.0,0.0
2003,5,19,South America,Colombia,11.354774,-72.520483,0.0,0.0
2003,5,24,South America,Colombia,11.272246,-73.309852,0.0,0.0
2003,5,25,North America,United States,26.214297,-80.271999,0.0,0.0
2003,5,27,South America,Colombia,2.113188,-74.769206,4.0,1.0
2003,6,1,North America,United States,42.75248,-83.032269,0.0,0.0
2003,6,0,South America,Colombia,6.1429,-75.18417,10.0,4.0
2003,6,3,North America,United States,39.745155,-121.79361,0.0,0.0
2003,6,5,North America,United States,39.728352,-121.837348,0.0,0.0
2003,7,1,South America,Colombia,2.86001,-76.52746,0.0,0.0
2003,7,2,South America,Colombia,1.93005,-76.21495,11.0,1.0
2003,7,6,South America,Colombia,1.57036,-75.32731,35.0,1.0
2003,7,10,South America,Peru,-11.844638,-76.386121,10.0,7.0
2003,8,1,North America,United States,32.715695,-117.161719,0.0,0.0
2003,8,1,South America,Colombia,6.547306,-71.002231,0.0,0.0
2003,8,3,South America,Colombia,5.613615,-75.457812,1.0,1.0
2003,8,8,South America,Colombia,6.95284,-71.87514,4.0,5.0
2003,8,8,South America,Colombia,5.639633,-72.898807,0.0,0.0
2003,8,9,South America,Colombia,0.435951,-75.52767,0.0,0.0
2003,8,10,South America,Colombia,3.69748,-73.69899,17.0,1.0
2003,8,22,North America,United States,34.072149,-117.938024,0.0,0.0
2003,8,28,North America,United States,37.831455,-122.285164,0.0,0.0
2003,8,28,North America,United States,37.831455,-122.285164,0.0,0.0
2003,9,6,North America,United States,39.76691,-86.149964,0.0,0.0
2003,9,22,North America,United States,43.666894,-85.265114,0.0,0.0
2003,9,23,South America,Colombia,12.240833,-71.962222,0.0,0.0
2003,9,24,North America,United States,46.731937,-117.154422,0.0,0.0
2003,9,26,North America,United States,37.658034,-121.87722,0.0,0.0
2003,9,28,South America,Colombia,1.61456,-75.6053,48.0,11.0
2003,9,19,North America,United States,32.715695,-117.161719,0.0,0.0
2003,9,19,North America,United States,32.715695,-117.161719,0.0,0.0
2003,10,8,South America,Colombia,4.667128,-74.106056,12.0,6.0
2003,10,10,South America,Colombia,4.2045,-75.79185,0.0,2.0
2003,10,14,South America,Colombia,6.915406,-75.675478,0.0,1.0
2003,10,15,South America,Colombia,4.667128,-74.106056,0.0,1.0
2003,10,15,North America,United States,34.84802,-82.400219,0.0,0.0
2003,10,16,South America,Colombia,6.792231,-71.775544,5.0,1.0
2003,10,16,South America,Colombia,6.242026,-75.564766,8.0,1.0
2003,10,16,South America,Colombia,6.242026,-75.564766,0.0,0.0
2003,10,22,South America,Colombia,4.667128,-74.106056,3.0,0.0
2003,10,22,South America,Colombia,6.17215,-75.609571,11.0,0.0
2003,10,23,South America,Colombia,6.792231,-71.775544,2.0,0.0
2003,10,25,North America,United States,45.296544,-92.967595,0.0,0.0
2003,11,10,South America,Colombia,11.242035,-74.205384,0.0,1.0
2003,11,12,North America,United States,38.908642,-77.015381,0.0,0.0
2003,11,18,North America,United States,39.450214,-87.413382,0.0,0.0
2003,11,20,South America,Colombia,0.435951,-75.52767,0.0,0.0
2003,11,24,South America,Venezuela,10.247054,-67.596335,0.0,0.0
2003,12,1,South America,Colombia,9.07923,-74.88985,0.0,6.0
2003,12,1,South America,Colombia,9.07923,-74.88985,0.0,1.0
